# profile=agv-01 K_RATIO=11.3 KD=0.94 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch
14.7996,0.0201,run,40.0000,-40.0000,0.1704,-0.0000,0.0405,-0.2109,402.5512,1200.0000,960.5612,634.3365,1.0000,977,673,1,2,,1847,1847,20.1217,left
14.8197,0.0201,run,41.0000,-41.0000,0.1747,-0.0000,0.0423,-0.2170,412.2527,1200.0000,955.5597,619.9349,1.0000,977,673,1,2,,1847,1847,20.0781,left
14.8396,0.0200,run,42.0000,-42.0000,0.1789,-0.0000,0.0436,-0.2226,422.2812,1200.0000,949.8670,605.5707,1.0000,977,673,1,2,,1847,1847,19.9986,left
14.8600,0.0203,run,43.0000,-43.0000,0.1832,-0.0000,0.0444,-0.2276,432.5545,1200.0000,943.4893,591.4017,1.0000,977,673,1,2,,1847,1847,20.2896,left
14.8800,0.0200,run,44.0000,-44.0000,0.1874,-0.0000,0.0451,-0.2326,442.7786,1200.0000,937.1177,577.3251,1.0000,977,673,1,2,,1847,1847,20.0274,left
14.9000,0.0200,run,45.0000,-45.0000,0.1917,-0.0000,0.0456,-0.2373,453.0052,1200.0000,930.5810,563.4086,1.0000,977,673,1,2,,1847,1847,20.0338,left
14.9201,0.0201,run,46.0000,-46.0000,0.1960,-0.0000,0.0460,-0.2419,463.1944,1200.0000,923.9363,549.6748,1.0000,977,673,1,2,,1847,1847,20.0975,left
14.9402,0.0201,run,47.0000,-47.0000,0.2002,-0.0000,0.0462,-0.2464,473.2874,1200.0000,917.3282,536.0970,1.0000,977,673,1,2,,1847,1847,20.0744,left
14.9670,0.0268,run,48.0000,-48.0000,0.2045,-0.0000,0.0423,-0.2468,484.2466,1200.0000,906.6555,524.8514,1.0000,919,536,1,2,,1847,1847,26.8040,left
14.9873,0.0202,run,49.0000,-49.0000,0.2087,-0.0000,0.0435,-0.2523,492.2799,1200.0000,902.8537,512.5866,1.0000,919,536,1,2,,1847,1847,20.2010,left
15.0075,0.0202,run,50.0000,-50.0000,0.2130,-0.0000,0.0444,-0.2574,499.1465,1200.0000,899.9646,501.7425,1.0000,919,536,1,2,,1847,1847,20.1694,left
15.0275,0.0200,run,51.0000,-51.0000,0.2173,-0.0000,0.0451,-0.2624,504.9859,1200.0000,897.9844,492.0438,1.0000,919,536,1,2,,1847,1847,20.0129,left
15.0501,0.0227,run,51.0000,-51.0000,0.2173,-0.0000,0.0311,-0.2483,509.4936,1200.0000,882.5785,498.4343,1.0000,919,536,1,2,,1847,1847,22.6829,left
15.0682,0.0181,run,52.0000,-52.0000,0.2215,-0.0000,0.0366,-0.2581,513.4848,1200.0000,886.1895,486.8410,1.0000,919,536,1,2,,1847,1847,18.0631,left
15.0882,0.0200,run,53.0000,-53.0000,0.2258,-0.0000,0.0396,-0.2653,517.2790,1200.0000,887.9660,477.4761,1.0000,919,536,1,2,,1847,1847,20.0389,left
15.1082,0.0200,run,53.0000,-53.0000,0.2258,-0.0000,0.0283,-0.2540,520.5272,1200.0000,875.9680,482.9776,1.0000,919,536,1,2,,1847,1847,20.0168,left
15.1284,0.0201,run,54.0000,-54.0000,0.2300,-0.0000,0.0335,-0.2636,523.3254,1200.0000,880.5562,472.7930,1.0000,919,536,1,2,,1847,1847,20.1377,left
15.1484,0.0200,run,55.0000,-55.0000,0.2343,-0.0000,0.0374,-0.2717,525.7101,1200.0000,884.4295,464.1503,1.0000,919,536,1,2,,1847,1847,20.0255,left
15.1743,0.0259,run,56.0000,-56.0000,0.2386,-0.0000,0.0370,-0.2756,528.2431,1200.0000,884.9234,458.5905,1.0000,881,468,1,2,,1847,1847,25.8534,left
15.1944,0.0201,run,56.0000,-56.0000,0.2386,-0.0000,0.0264,-0.2650,529.9312,1200.0000,875.0172,465.1205,1.0000,881,468,1,2,,1847,1847,20.1189,left
15.2145,0.0200,run,57.0000,-57.0000,0.2428,-0.0000,0.0323,-0.2751,531.3715,1200.0000,881.4121,455.8448,1.0000,881,468,1,2,,1847,1847,20.0317,left
15.2371,0.0227,run,58.0000,-58.0000,0.2471,-0.0000,0.0351,-0.2822,532.7444,1200.0000,885.5384,448.9728,1.0000,881,468,1,2,,1847,1847,22.7060,left
15.2556,0.0184,run,58.0000,-58.0000,0.2471,-0.0000,0.0257,-0.2727,533.7101,1200.0000,877.2576,455.3222,1.0000,881,468,1,2,,1847,1847,18.4231,left
15.2756,0.0201,run,59.0000,-59.0000,0.2513,-0.0000,0.0317,-0.2831,534.6109,1200.0000,884.3457,446.4325,1.0000,881,468,1,2,,1847,1847,20.0593,left
15.2958,0.0201,run,59.0000,-59.0000,0.2513,-0.0000,0.0226,-0.2740,535.3855,1200.0000,876.5218,452.7072,1.0000,881,468,1,2,,1847,1847,20.1435,left
15.3169,0.0211,run,60.0000,-60.0000,0.2556,-0.0000,0.0291,-0.2847,536.0766,1200.0000,884.1479,443.6990,1.0000,881,468,1,2,,1847,1847,21.1362,left
15.3362,0.0192,run,60.0000,-60.0000,0.2556,-0.0000,0.0210,-0.2766,536.6182,1200.0000,877.3539,449.4098,1.0000,881,468,1,2,,1847,1847,19.2177,left
15.3562,0.0201,run,61.0000,-61.0000,0.2599,-0.0000,0.0284,-0.2883,537.1025,1200.0000,885.8846,439.9104,1.0000,881,468,1,2,,1847,1847,20.0610,left
15.3821,0.0259,run,61.0000,-61.0000,0.2599,-0.0000,0.0187,-0.2786,537.6175,1200.0000,877.8600,446.9050,1.0000,887,440,1,2,,1847,1847,25.9352,left
15.4021,0.0200,run,62.0000,-62.0000,0.2641,-0.0000,0.0268,-0.2909,537.9581,1200.0000,887.0605,437.0234,1.0000,887,440,1,2,,1847,1847,20.0152,left
15.4225,0.0204,run,62.0000,-62.0000,0.2641,-0.0000,0.0190,-0.2832,538.2545,1200.0000,880.7628,442.7282,1.0000,887,440,1,2,,1847,1847,20.3814,left
15.4424,0.0199,run,63.0000,-63.0000,0.2684,-0.0000,0.0271,-0.2955,538.5024,1200.0000,890.0317,432.9635,1.0000,887,440,1,2,,1847,1847,19.8622,left
15.4625,0.0201,run,63.0000,-63.0000,0.2684,-0.0000,0.0193,-0.2877,538.7173,1200.0000,883.8103,438.7550,1.0000,887,440,1,2,,1847,1847,20.1053,left
15.4826,0.0201,run,64.0000,-64.0000,0.2726,-0.0000,0.0272,-0.2998,538.9012,1200.0000,893.0148,429.1828,1.0000,887,440,1,2,,1847,1847,20.0856,left
15.5028,0.0203,run,64.0000,-64.0000,0.2726,-0.0000,0.0193,-0.2920,539.0601,1200.0000,886.7863,435.0935,1.0000,887,440,1,2,,1847,1847,20.2844,left
15.5230,0.0201,run,64.0000,-64.0000,0.2726,-0.0000,0.0138,-0.2864,539.1950,1200.0000,882.3608,439.2492,1.0000,887,440,1,2,,1847,1847,20.1047,left
15.5430,0.0201,run,65.0000,-65.0000,0.2769,-0.0000,0.0233,-0.3002,539.3104,1200.0000,892.8577,428.5216,1.0000,887,440,1,2,,1847,1847,20.0815,left
15.5632,0.0202,run,65.0000,-65.0000,0.2769,-0.0000,0.0166,-0.2935,539.4097,1200.0000,887.5844,433.5962,1.0000,887,440,1,2,,1847,1847,20.1890,left
15.5907,0.0274,run,65.0000,-65.0000,0.2769,-0.0000,0.0107,-0.2876,539.5196,1200.0000,882.9339,438.0269,1.0000,893,434,1,2,,1847,1847,27.4412,left
15.6109,0.0202,run,65.0000,-65.0000,0.2769,-0.0000,0.0076,-0.2845,539.5889,1200.0000,880.4809,440.3414,1.0000,893,434,1,2,,1847,1847,20.2371,left
15.6307,0.0198,run,65.0000,-65.0000,0.2769,-0.0000,0.0055,-0.2824,539.6472,1200.0000,878.7492,441.9563,1.0000,893,434,1,2,,1847,1847,19.8432,left
15.6507,0.0201,run,65.0000,-65.0000,0.2769,-0.0000,0.0039,-0.2808,539.6978,1200.0000,877.4909,443.1135,1.0000,893,434,1,2,,1847,1847,20.0730,left
15.6711,0.0203,run,65.0000,-65.0000,0.2769,-0.0000,0.0028,-0.2797,539.7414,1200.0000,876.5800,443.9372,1.0000,893,434,1,2,,1847,1847,20.2519,left
15.6911,0.0201,run,65.0000,-65.0000,0.2769,-0.0000,0.0020,-0.2789,539.7784,1200.0000,875.9301,444.5130,1.0000,893,434,1,2,,1847,1847,20.0502,left
15.7112,0.0201,run,65.0000,-65.0000,0.2769,-0.0000,0.0014,-0.2783,539.8102,1200.0000,875.4602,444.9194,1.0000,893,434,1,2,,1847,1847,20.0952,left
15.7313,0.0201,run,65.0000,-65.0000,0.2769,-0.0000,0.0010,-0.2779,539.8374,1200.0000,875.1207,445.2045,1.0000,893,434,1,1,,1847,1847,20.0708,left
15.7514,0.0201,run,65.0000,-65.0000,0.2769,-0.0000,0.0007,-0.2776,539.8607,1200.0000,874.8744,445.4041,1.0000,893,434,1,1,,1847,1847,20.0922,left
15.7715,0.0201,run,65.0000,-65.0000,0.2769,-0.0000,0.0005,-0.2774,539.8807,1200.0000,874.6950,445.5435,1.0000,893,434,1,1,,1847,1847,20.1449,left
15.7913,0.0199,run,65.0000,-65.0000,0.2769,-0.0000,0.0004,-0.2773,539.8977,1200.0000,874.5653,445.6392,1.0000,876,446,1,1,,1847,1847,19.9321,left
15.8117,0.0203,run,64.0000,-64.0000,0.2726,-0.0000,-0.0131,-0.2595,539.9125,1200.0000,860.8298,459.3451,1.0000,876,446,1,1,,1847,1847,20.2906,left
15.8327,0.0210,run,64.0000,-64.0000,0.2726,-0.0000,-0.0092,-0.2634,539.9256,1200.0000,863.8193,456.3296,1.0000,876,446,1,1,,1847,1847,21.0250,left
15.8527,0.0199,run,64.0000,-64.0000,0.2726,-0.0000,-0.0066,-0.2660,539.9362,1200.0000,865.8428,454.2848,1.0000,876,446,1,1,,1847,1847,19.9189,left
15.8728,0.0201,run,65.0000,-65.0000,0.2769,-0.0000,0.0087,-0.2856,539.9453,1200.0000,880.9693,439.1401,1.0000,876,446,1,1,,1847,1847,20.0550,left
15.8930,0.0202,run,65.0000,-65.0000,0.2769,-0.0000,0.0062,-0.2831,539.9532,1200.0000,879.0245,441.0691,1.0000,876,446,1,1,,1847,1847,20.1868,left
15.9130,0.0200,run,65.0000,-65.0000,0.2769,-0.0000,0.0044,-0.2813,539.9599,1200.0000,877.6470,442.4333,1.0000,876,446,1,1,,1847,1847,20.0022,left
15.9332,0.0201,run,66.0000,-66.0000,0.2812,-0.0000,0.0166,-0.2977,539.9656,1200.0000,890.3169,429.7518,1.0000,876,446,1,1,,1847,1847,20.1490,left
15.9531,0.0200,run,67.0000,-67.0000,0.2854,-0.0000,0.0253,-0.3107,539.9705,1200.0000,900.3387,419.7202,1.0000,876,446,1,1,,1847,1847,19.9859,left
15.9731,0.0201,run,67.0000,-67.0000,0.2854,-0.0000,0.0180,-0.3034,539.9748,1200.0000,894.7351,425.3154,1.0000,876,446,1,1,,1847,1847,20.0847,left
16.0005,0.0274,run,69.0000,-69.0000,0.2939,-0.0000,0.0359,-0.3299,539.9795,1200.0000,915.1833,404.8578,1.0000,901,427,1,1,,1847,1847,27.3730,left
16.0216,0.0211,run,69.0000,-69.0000,0.2939,-0.0000,0.0253,-0.3192,539.9825,1200.0000,906.9274,413.1075,1.0000,901,427,1,1,,1847,1847,21.1075,left
16.0413,0.0198,run,70.0000,-70.0000,0.2982,-0.0000,0.0316,-0.3298,539.9850,1200.0000,915.0946,404.9354,1.0000,901,427,1,1,,1847,1847,19.7900,left
16.0618,0.0203,run,70.0000,-70.0000,0.2982,-0.0000,0.0225,-0.3207,539.9872,1200.0000,908.0362,411.9895,1.0000,901,427,1,1,,1847,1847,20.3144,left
16.0818,0.0201,run,71.0000,-71.0000,0.3025,-0.0000,0.0294,-0.3319,539.9890,1200.0000,916.7329,403.2890,1.0000,901,427,1,1,,1847,1847,20.0650,left
16.1018,0.0200,run,71.0000,-71.0000,0.3025,-0.0000,0.0210,-0.3235,539.9906,1200.0000,910.2282,409.7907,1.0000,901,427,1,1,,1847,1847,19.9877,left
16.1219,0.0201,run,71.0000,-71.0000,0.3025,-0.0000,0.0150,-0.3175,539.9919,1200.0000,905.5559,414.4602,1.0000,901,427,1,1,,1847,1847,20.1382,left
16.1419,0.0200,run,71.0000,-71.0000,0.3025,-0.0000,0.0107,-0.3132,539.9931,1200.0000,902.2355,417.7783,1.0000,901,427,1,1,,1847,1847,20.0487,left
16.1621,0.0202,run,72.0000,-72.0000,0.3067,-0.0000,0.0210,-0.3277,539.9941,1200.0000,913.5157,406.4961,1.0000,901,427,1,1,,1847,1847,20.1536,left
16.1822,0.0201,run,72.0000,-72.0000,0.3067,-0.0000,0.0150,-0.3217,539.9949,1200.0000,908.8513,411.1589,1.0000,901,427,1,1,,1847,1847,20.1009,left
16.2100,0.0278,run,72.0000,-72.0000,0.3067,-0.0000,0.0096,-0.3164,539.9959,1200.0000,904.7028,415.3054,1.0000,917,410,1,1,,1847,1847,27.8245,left
16.2336,0.0233,run,72.0000,-72.0000,0.3067,-0.0000,0.0066,-0.3133,539.9966,1200.0000,902.3321,417.6748,1.0000,917,410,1,2,,1847,1847,23.3142,left
16.2502,0.0169,run,72.0000,-72.0000,0.3067,-0.0000,0.0049,-0.3116,539.9970,1200.0000,901.0478,418.9582,1.0000,917,410,1,1,,1847,1847,16.8969,left
16.2704,0.0201,run,72.0000,-72.0000,0.3067,-0.0000,0.0035,-0.3102,539.9974,1200.0000,899.9572,420.0480,1.0000,917,410,1,2,,1847,1847,20.1239,left
16.2904,0.0200,run,72.0000,-72.0000,0.3067,-0.0000,0.0025,-0.3092,539.9978,1200.0000,899.1828,420.8216,1.0000,917,410,1,2,,1847,1847,20.0017,left
16.3106,0.0203,run,72.0000,-72.0000,0.3067,-0.0000,0.0018,-0.3085,539.9981,1200.0000,898.6247,421.3791,1.0000,917,410,1,2,,1847,1847,20.2532,left
16.3307,0.0201,run,72.0000,-72.0000,0.3067,-0.0000,0.0013,-0.3080,539.9984,1200.0000,898.2295,421.7737,1.0000,917,410,1,2,,1847,1847,20.1021,left
16.3508,0.0201,run,72.0000,-72.0000,0.3067,-0.0000,0.0009,-0.3076,539.9986,1200.0000,897.9479,422.0549,1.0000,917,410,1,2,,1847,1847,20.0778,left
16.3712,0.0203,run,72.0000,-72.0000,0.3067,-0.0000,0.0006,-0.3074,539.9988,1200.0000,897.7454,422.2570,1.0000,917,410,1,2,,1847,1847,20.3000,left
16.3910,0.0199,run,72.0000,-72.0000,0.3067,-0.0000,0.0005,-0.3072,539.9990,1200.0000,897.6034,422.3987,1.0000,917,410,1,2,,1847,1847,19.8859,left
16.4111,0.0201,run,72.0000,-72.0000,0.3067,-0.0000,0.0003,-0.3070,539.9991,1200.0000,897.5010,422.5007,1.0000,907,417,1,2,,1847,1847,20.0907,left
16.4348,0.0236,run,72.0000,-72.0000,0.3067,-0.0000,0.0002,-0.3069,539.9993,1200.0000,897.4193,422.5822,1.0000,907,417,1,2,,1847,1847,23.6033,left
16.4513,0.0166,run,71.0000,-71.0000,0.3025,-0.0000,-0.0139,-0.2885,539.9994,1200.0000,883.1637,436.8376,1.0000,907,417,1,2,,1847,1847,16.5989,left
16.4712,0.0200,run,71.0000,-71.0000,0.3025,-0.0000,-0.0100,-0.2925,539.9994,1200.0000,886.2438,433.7573,1.0000,907,417,1,2,,1847,1847,19.9816,left
16.4919,0.0206,run,71.0000,-71.0000,0.3025,-0.0000,-0.0071,-0.2954,539.9995,1200.0000,888.4918,431.5091,1.0000,907,417,1,2,,1847,1847,20.5895,left
16.5117,0.0198,run,71.0000,-71.0000,0.3025,-0.0000,-0.0051,-0.2974,539.9996,1200.0000,890.0414,429.9594,1.0000,907,417,1,2,,1847,1847,19.8177,left
16.5317,0.0200,run,70.0000,-70.0000,0.2982,-0.0000,-0.0170,-0.2812,539.9997,1200.0000,877.4827,442.5180,1.0000,907,417,1,2,,1847,1847,20.0335,left
16.5518,0.0201,run,70.0000,-70.0000,0.2982,-0.0000,-0.0122,-0.2860,539.9997,1200.0000,881.2554,438.7452,1.0000,907,417,1,2,,1847,1847,20.0666,left
16.5720,0.0202,run,70.0000,-70.0000,0.2982,-0.0000,-0.0087,-0.2895,539.9997,1200.0000,883.9565,436.0441,1.0000,907,417,1,2,,1847,1847,20.1595,left
16.5920,0.0201,run,69.0000,-69.0000,0.2939,-0.0000,-0.0196,-0.2743,539.9998,1200.0000,872.1994,447.8010,1.0000,907,417,1,2,,1847,1847,20.0502,left
16.6193,0.0273,run,69.0000,-69.0000,0.2939,-0.0000,-0.0127,-0.2813,539.9998,1200.0000,877.5560,442.4443,1.0000,878,446,1,2,,1847,1847,27.3166,left
16.6394,0.0201,run,69.0000,-69.0000,0.2939,-0.0000,-0.0090,-0.2849,539.9998,1200.0000,880.3654,439.6349,1.0000,878,446,1,2,,1847,1847,20.0808,left
16.6594,0.0200,run,68.0000,-68.0000,0.2897,-0.0000,-0.0199,-0.2698,539.9999,1200.0000,868.6925,451.3078,1.0000,878,446,1,2,,1847,1847,20.0475,left
16.6797,0.0202,run,68.0000,-68.0000,0.2897,-0.0000,-0.0141,-0.2755,539.9999,1200.0000,873.1235,446.8767,1.0000,878,446,1,2,,1847,1847,20.2478,left
16.6997,0.0200,run,68.0000,-68.0000,0.2897,-0.0000,-0.0101,-0.2796,539.9999,1200.0000,876.2538,443.7463,1.0000,878,446,1,2,,1847,1847,20.0363,left
16.7200,0.0203,run,67.0000,-67.0000,0.2854,-0.0000,-0.0206,-0.2649,539.9999,1200.0000,864.8619,455.1382,1.0000,878,446,1,2,,1847,1847,20.2559,left
16.7399,0.0199,run,67.0000,-67.0000,0.2854,-0.0000,-0.0147,-0.2707,539.9999,1200.0000,869.3919,450.6083,1.0000,878,446,1,2,,1847,1847,19.9057,left
16.7599,0.0201,run,67.0000,-67.0000,0.2854,-0.0000,-0.0105,-0.2749,539.9999,1200.0000,872.6512,447.3490,1.0000,878,446,1,2,,1847,1847,20.0714,left
16.7801,0.0201,run,66.0000,-66.0000,0.2812,-0.0000,-0.0209,-0.2603,539.9999,1200.0000,861.3204,458.6797,1.0000,878,446,1,2,,1847,1847,20.1364,left
16.8001,0.0201,run,66.0000,-66.0000,0.2812,-0.0000,-0.0149,-0.2663,540.0000,1200.0000,865.9453,454.0548,1.0000,878,446,1,2,,1847,1847,20.0558,left
16.8263,0.0262,run,65.0000,-65.0000,0.2769,-0.0000,-0.0221,-0.2548,540.0000,1200.0000,857.0626,462.9375,1.0000,862,456,1,2,,1847,1847,26.1544,left
16.8462,0.0200,run,65.0000,-65.0000,0.2769,-0.0000,-0.0158,-0.2611,540.0000,1200.0000,861.9486,458.0514,1.0000,862,456,1,2,,1847,1847,19.9731,left
16.8666,0.0203,run,65.0000,-65.0000,0.2769,-0.0000,-0.0112,-0.2657,540.0000,1200.0000,865.4821,454.5179,1.0000,862,456,1,2,,1847,1847,20.3119,left
16.8867,0.0200,run,64.0000,-64.0000,0.2726,-0.0000,-0.0214,-0.2512,540.0000,1200.0000,854.2950,465.7050,1.0000,862,456,1,2,,1847,1847,20.0410,left
16.9068,0.0201,run,63.0000,-63.0000,0.2684,-0.0000,-0.0287,-0.2397,540.0000,1200.0000,845.3830,474.6171,1.0000,862,456,1,2,,1847,1847,20.0943,left
16.9268,0.0200,run,63.0000,-63.0000,0.2684,-0.0000,-0.0205,-0.2479,540.0000,1200.0000,851.7377,468.2624,1.0000,862,456,1,2,,1847,1847,20.0433,left
16.9469,0.0201,run,62.0000,-62.0000,0.2641,-0.0000,-0.0280,-0.2361,540.0000,1200.0000,842.6147,477.3854,1.0000,862,456,1,2,,1847,1847,20.0960,left
16.9671,0.0203,run,62.0000,-62.0000,0.2641,-0.0000,-0.0199,-0.2442,540.0000,1200.0000,848.8816,471.1184,1.0000,862,456,1,2,,1847,1847,20.3297,left
16.9874,0.0202,run,61.0000,-61.0000,0.2599,-0.0000,-0.0276,-0.2323,540.0000,1200.0000,839.6586,480.3414,1.0000,862,456,1,2,,1847,1847,20.1809,left
17.0073,0.0200,run,61.0000,-61.0000,0.2599,-0.0000,-0.0197,-0.2401,540.0000,1200.0000,845.7458,474.2542,1.0000,862,456,1,2,,1847,1847,19.9526,left
17.0331,0.0258,run,60.0000,-60.0000,0.2556,-0.0000,-0.0254,-0.2302,540.0000,1200.0000,838.0483,481.9518,1.0000,843,474,1,2,,1847,1847,25.7910,left
17.0545,0.0212,run,60.0000,-60.0000,0.2556,-0.0000,-0.0179,-0.2377,540.0000,1200.0000,843.8921,476.1080,1.0000,843,474,1,2,,1847,1847,21.1536,left
17.0745,0.0202,run,59.0000,-59.0000,0.2513,-0.0000,-0.0261,-0.2252,540.0000,1200.0000,834.2139,485.7861,1.0000,843,474,1,2,,1847,1847,20.1987,left
17.0945,0.0200,run,58.0000,-58.0000,0.2471,-0.0000,-0.0321,-0.2150,540.0000,1200.0000,826.3097,493.6904,1.0000,843,474,1,2,,1847,1847,20.0212,left
17.1145,0.0201,run,58.0000,-58.0000,0.2471,-0.0000,-0.0229,-0.2242,540.0000,1200.0000,833.4143,486.5857,1.0000,843,474,1,2,,1847,1847,20.0692,left
17.1346,0.0201,run,57.0000,-57.0000,0.2428,-0.0000,-0.0297,-0.2131,540.0000,1200.0000,824.8257,495.1744,1.0000,843,474,1,2,,1847,1847,20.1099,left
17.1548,0.0201,run,57.0000,-57.0000,0.2428,-0.0000,-0.0212,-0.2216,540.0000,1200.0000,831.4182,488.5818,1.0000,843,474,1,2,,1847,1847,20.0975,left
17.1749,0.0202,run,56.0000,-56.0000,0.2386,-0.0000,-0.0285,-0.2100,540.0000,1200.0000,822.4702,497.5298,1.0000,843,474,1,2,,1847,1847,20.1521,left
17.1950,0.0201,run,55.0000,-55.0000,0.2343,-0.0000,-0.0338,-0.2005,540.0000,1200.0000,815.1156,504.8844,1.0000,843,474,1,2,,1847,1847,20.0702,left
17.2151,0.0201,run,55.0000,-55.0000,0.2343,-0.0000,-0.0241,-0.2102,540.0000,1200.0000,822.6128,497.3872,1.0000,843,474,1,2,,1847,1847,20.1358,left
17.2411,0.0260,run,53.0000,-53.0000,0.2258,-0.0000,-0.0406,-0.1852,540.0000,1200.0000,803.2729,516.7271,1.0000,816,497,1,2,,1847,1847,26.0369,left
17.2615,0.0203,run,53.0000,-53.0000,0.2258,-0.0000,-0.0288,-0.1969,540.0000,1200.0000,812.3346,507.6655,1.0000,816,497,1,2,,1847,1847,20.3132,left
17.2817,0.0201,run,52.0000,-52.0000,0.2215,-0.0000,-0.0340,-0.1875,540.0000,1200.0000,805.0658,514.9342,1.0000,816,497,1,2,,1847,1847,20.1077,left
17.3017,0.0201,run,51.0000,-51.0000,0.2173,-0.0000,-0.0376,-0.1796,540.0000,1200.0000,798.9305,521.0695,1.0000,816,497,1,2,,1847,1847,20.0927,left
17.3216,0.0200,run,50.0000,-50.0000,0.2130,-0.0000,-0.0403,-0.1727,540.0000,1200.0000,793.5769,526.4231,1.0000,816,497,1,2,,1847,1847,20.0199,left
17.3420,0.0202,run,50.0000,-50.0000,0.2130,-0.0000,-0.0287,-0.1843,536.9244,1200.0000,805.6345,520.5168,1.0000,816,497,1,2,,1847,1847,20.2340,left
17.3619,0.0200,run,49.0000,-49.0000,0.2087,-0.0000,-0.0339,-0.1748,534.8241,1200.0000,800.3903,529.9616,1.0000,816,497,1,2,,1847,1847,19.9893,left
17.3821,0.0201,run,48.0000,-48.0000,0.2045,-0.0000,-0.0376,-0.1669,532.9783,1200.0000,796.1090,537.9343,1.0000,816,497,1,2,,1847,1847,20.1361,left
17.4023,0.0202,run,47.0000,-47.0000,0.2002,-0.0000,-0.0401,-0.1601,530.9742,1200.0000,792.8433,545.2082,1.0000,816,497,1,2,,1847,1847,20.2358,left
17.4223,0.0201,run,46.0000,-46.0000,0.1960,-0.0000,-0.0421,-0.1539,528.6410,1200.0000,790.3960,552.3219,1.0000,816,497,1,2,,1847,1847,20.0640,left
17.4494,0.0271,run,45.0000,-45.0000,0.1917,-0.0000,-0.0395,-0.1522,523.2607,1200.0000,794.4951,558.9834,1.0000,795,551,1,2,,1847,1847,27.1201,left
17.4699,0.0203,run,44.0000,-44.0000,0.1874,-0.0000,-0.0415,-0.1460,519.2164,1200.0000,793.6937,567.8734,1.0000,795,551,1,2,,1847,1847,20.2521,left
17.4903,0.0203,run,43.0000,-43.0000,0.1832,-0.0000,-0.0429,-0.1403,514.9428,1200.0000,793.5769,576.5374,1.0000,795,551,1,2,,1847,1847,20.2696,left
17.5100,0.0200,run,42.0000,-42.0000,0.1789,-0.0000,-0.0441,-0.1349,510.4525,1200.0000,793.8531,585.2418,1.0000,795,551,1,2,,1847,1847,19.9818,left
17.5301,0.0201,run,41.0000,-41.0000,0.1747,-0.0000,-0.0448,-0.1298,505.5583,1200.0000,794.8540,594.0295,1.0000,795,551,1,2,,1847,1847,20.0993,left
17.5501,0.0200,run,41.0000,-41.0000,0.1747,-0.0000,-0.0320,-0.1426,496.9856,1200.0000,813.3487,592.6802,1.0000,795,551,1,2,,1847,1847,20.0330,left
17.5704,0.0202,run,40.0000,-40.0000,0.1704,-0.0000,-0.0362,-0.1342,489.7101,1200.0000,814.1146,606.4652,1.0000,795,551,1,2,,1847,1847,20.2427,left
17.5904,0.0200,run,39.0000,-39.0000,0.1661,-0.0000,-0.0393,-0.1269,483.3267,1200.0000,814.8047,618.5420,1.0000,795,551,1,2,,1847,1847,19.9879,left
17.6104,0.0200,run,38.0000,-38.0000,0.1619,-0.0000,-0.0415,-0.1204,477.3035,1200.0000,815.8424,629.5506,1.0000,795,551,1,2,,1847,1847,20.0381,left
17.6303,0.0200,run,37.0000,-37.0000,0.1576,-0.0000,-0.0431,-0.1146,471.4177,1200.0000,817.1967,639.9679,1.0000,795,551,1,2,,1847,1847,19.9757,left
17.6564,0.0260,run,36.0000,-36.0000,0.1534,-0.0000,-0.0407,-0.1127,462.4937,1200.0000,824.6668,650.3459,1.0000,828,642,1,2,,1847,1847,26.0356,left
17.6765,0.0201,run,36.0000,-36.0000,0.1534,-0.0000,-0.0290,-0.1243,452.5986,1200.0000,843.5769,651.2260,1.0000,828,642,1,2,,1847,1847,20.0801,left
17.6965,0.0201,run,35.0000,-35.0000,0.1491,-0.0000,-0.0341,-0.1150,444.5897,1200.0000,844.3411,666.4796,1.0000,828,642,1,2,,1847,1847,20.0630,left
17.7165,0.0200,run,35.0000,-35.0000,0.1491,-0.0000,-0.0244,-0.1247,434.4004,1200.0000,862.0782,669.1211,1.0000,828,642,1,2,,1847,1847,20.0215,left
17.7367,0.0201,run,34.0000,-34.0000,0.1448,-0.0000,-0.0308,-0.1141,426.5312,1200.0000,861.7000,685.2376,1.0000,828,642,1,2,,1847,1847,20.1446,left
17.7567,0.0200,run,33.0000,-33.0000,0.1406,-0.0000,-0.0354,-0.1052,420.1289,1200.0000,861.2256,698.5166,1.0000,828,642,1,2,,1847,1847,20.0123,left
17.7768,0.0201,run,31.0000,-31.0000,0.1321,-0.0000,-0.0520,-0.0800,417.7527,1200.0000,844.1349,720.3596,1.0000,828,642,1,2,,1847,1847,20.1276,left
17.7969,0.0201,run,29.0000,-29.0000,0.1235,-0.0000,-0.0640,-0.0596,417.2304,1200.0000,828.8501,736.6890,1.0000,828,642,1,2,,1847,1847,20.0765,left
17.8168,0.0200,run,27.0000,-27.0000,0.1150,-0.0000,-0.0726,-0.0425,417.1487,1200.0000,815.7011,750.0015,1.0000,828,642,1,2,,1847,1847,19.9963,left
