# profile=agv-01 K_RATIO=11.3 KD=0.94 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow
18.5755,0.0201,run,55.0000,-55.0000,0.1562,-0.0000,0.0275,-0.1837,347.0289,800.0000,595.0416,310.9007,1.0000,608,349,1,2,,1847,1847,20.1056,left,1
18.5955,0.0201,run,55.0000,-55.0000,0.1562,-0.0000,0.0196,-0.1758,348.8871,800.0000,587.0974,315.1284,1.0000,608,349,1,2,,1847,1847,20.0660,left,1
18.6216,0.0261,run,56.0000,-56.0000,0.1590,-0.0000,0.0252,-0.1843,350.8725,800.0000,591.6613,306.5936,1.0000,586,315,1,2,,1847,1847,26.1023,left,1
18.6417,0.0200,run,56.0000,-56.0000,0.1590,-0.0000,0.0180,-0.1771,352.1787,800.0000,584.7705,310.8720,1.0000,586,315,1,2,,1847,1847,20.0411,left,1
18.6618,0.0201,run,56.0000,-56.0000,0.1590,-0.0000,0.0128,-0.1719,352.7990,800.0000,580.1545,314.2476,1.0000,586,315,1,2,,1847,1847,20.1050,left,1
18.6819,0.0201,run,57.0000,-57.0000,0.1619,-0.0000,0.0226,-0.1844,353.8335,800.0000,588.8318,303.5013,1.0000,586,315,1,2,,1847,1847,20.1312,left,1
18.7019,0.0200,run,57.0000,-57.0000,0.1619,-0.0000,0.0161,-0.1780,354.7160,800.0000,582.9553,307.6127,1.0000,586,315,1,2,,1847,1847,20.0427,left,1
18.7221,0.0201,run,58.0000,-58.0000,0.1647,-0.0000,0.0249,-0.1896,355.4749,800.0000,591.1862,297.8640,1.0000,586,315,1,2,,1847,1847,20.1247,left,1
18.7422,0.0201,run,58.0000,-58.0000,0.1647,-0.0000,0.0177,-0.1825,356.1245,800.0000,585.0138,302.7372,1.0000,586,315,1,2,,1847,1847,20.1143,left,1
18.7622,0.0200,run,58.0000,-58.0000,0.1647,-0.0000,0.0127,-0.1774,356.6789,800.0000,580.5328,306.1095,1.0000,586,315,1,2,,1847,1847,20.0300,left,1
18.7824,0.0201,run,59.0000,-59.0000,0.1676,-0.0000,0.0224,-0.1900,357.1563,800.0000,589.8022,295.8853,1.0000,586,315,1,2,,1847,1847,20.1464,left,1
18.8024,0.0200,run,59.0000,-59.0000,0.1676,-0.0000,0.0160,-0.1836,357.5634,800.0000,584.4286,300.4446,1.0000,586,315,1,2,,1847,1847,20.0496,left,1
18.8298,0.0275,run,59.0000,-59.0000,0.1676,-0.0000,0.0103,-0.1779,358.0174,800.0000,579.5822,304.3831,1.0000,583,298,1,2,,1847,1847,27.4768,left,1
18.8501,0.0202,run,59.0000,-59.0000,0.1676,-0.0000,0.0074,-0.1749,358.3036,800.0000,576.9923,306.4006,1.0000,583,298,1,2,,1847,1847,20.2455,left,1
18.8702,0.0201,run,60.0000,-60.0000,0.1704,-0.0000,0.0187,-0.1891,358.5468,800.0000,587.6886,295.2177,1.0000,583,298,1,2,,1847,1847,20.0895,left,1
18.8903,0.0201,run,60.0000,-60.0000,0.1704,-0.0000,0.0133,-0.1837,358.7551,800.0000,583.3465,299.1434,1.0000,583,298,1,2,,1847,1847,20.0708,left,1
18.9103,0.0200,run,61.0000,-61.0000,0.1732,-0.0000,0.0229,-0.1962,358.9332,800.0000,592.7990,289.3346,1.0000,583,298,1,2,,1847,1847,20.0418,left,1
18.9305,0.0201,run,61.0000,-61.0000,0.1732,-0.0000,0.0163,-0.1896,359.0865,800.0000,587.5556,294.2714,1.0000,583,298,1,2,,1847,1847,20.1313,left,1
18.9505,0.0201,run,61.0000,-61.0000,0.1732,-0.0000,0.0117,-0.1849,359.2174,800.0000,583.8039,297.7613,1.0000,583,298,1,2,,1847,1847,20.0680,left,1
18.9706,0.0201,run,61.0000,-61.0000,0.1732,-0.0000,0.0083,-0.1816,359.3295,800.0000,581.1076,300.2334,1.0000,583,298,1,2,,1847,1847,20.0725,left,1
18.9907,0.0201,run,61.0000,-61.0000,0.1732,-0.0000,0.0059,-0.1792,359.4257,800.0000,579.1659,301.9827,1.0000,583,298,1,2,,1847,1847,20.0958,left,1
19.0107,0.0201,run,62.0000,-62.0000,0.1761,-0.0000,0.0177,-0.1937,359.5080,800.0000,590.3417,290.6424,1.0000,583,298,1,2,,1847,1847,20.0701,left,1
19.0375,0.0267,run,62.0000,-62.0000,0.1761,-0.0000,0.0115,-0.1876,359.5975,800.0000,585.5004,295.3046,1.0000,593,289,1,2,,1847,1847,26.6915,left,1
19.0576,0.0201,run,62.0000,-62.0000,0.1761,-0.0000,0.0082,-0.1843,359.6553,800.0000,582.8887,297.8007,1.0000,593,289,1,2,,1847,1847,20.1181,left,1
19.0777,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,0.0193,-0.1982,359.7048,800.0000,593.5830,287.0074,1.0000,593,289,1,2,,1847,1847,20.1234,left,1
19.0977,0.0200,run,63.0000,-63.0000,0.1789,-0.0000,0.0137,-0.1927,359.7470,800.0000,589.2805,291.2255,1.0000,593,289,1,2,,1847,1847,20.0312,left,1
19.1178,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,0.0098,-0.1887,359.7833,800.0000,586.1994,294.2341,1.0000,593,289,1,2,,1847,1847,20.0601,left,1
19.1379,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,0.0070,-0.1859,359.8144,800.0000,583.9906,296.3807,1.0000,593,289,1,2,,1847,1847,20.1209,left,1
19.1580,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,0.0050,-0.1839,359.8410,800.0000,582.4126,297.9054,1.0000,593,289,1,2,,1847,1847,20.0932,left,1
19.1782,0.0202,run,63.0000,-63.0000,0.1789,-0.0000,0.0036,-0.1825,359.8639,800.0000,581.2776,298.9945,1.0000,593,289,1,2,,1847,1847,20.2321,left,1
19.1982,0.0200,run,64.0000,-64.0000,0.1818,-0.0000,0.0160,-0.1977,359.8834,800.0000,593.0569,287.1764,1.0000,593,289,1,2,,1847,1847,19.9985,left,1
19.2185,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0114,-0.1931,359.9001,800.0000,589.5000,290.6998,1.0000,593,289,1,2,,1847,1847,20.0918,left,1
19.2384,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0081,-0.1899,359.9144,800.0000,586.9634,293.2078,1.0000,590,285,1,2,,1847,1847,20.0573,left,1
19.2585,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0058,-0.1876,359.9267,800.0000,585.1462,295.0003,1.0000,590,285,1,2,,1847,1847,20.1304,left,1
19.2786,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0041,-0.1859,359.9372,800.0000,583.8522,296.2734,1.0000,590,285,1,2,,1847,1847,20.0600,left,1
19.2986,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0030,-0.1847,359.9462,800.0000,582.9274,297.1803,1.0000,590,285,1,2,,1847,1847,20.0536,left,1
19.3191,0.0204,run,64.0000,-64.0000,0.1818,-0.0000,0.0021,-0.1839,359.9540,800.0000,582.2577,297.8342,1.0000,590,285,1,2,,1847,1847,20.4048,left,1
19.3390,0.0200,run,64.0000,-64.0000,0.1818,-0.0000,0.0015,-0.1833,359.9606,800.0000,581.7884,298.2905,1.0000,590,285,1,2,,1847,1847,19.9679,left,1
19.3591,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0011,-0.1828,359.9662,800.0000,581.4505,298.6170,1.0000,590,285,1,2,,1847,1847,20.0936,left,1
19.3791,0.0200,run,64.0000,-64.0000,0.1818,-0.0000,0.0008,-0.1825,359.9711,800.0000,581.2093,298.8486,1.0000,590,285,1,2,,1847,1847,20.0194,left,1
19.3993,0.0202,run,64.0000,-64.0000,0.1818,-0.0000,0.0005,-0.1823,359.9752,800.0000,581.0356,299.0140,1.0000,590,285,1,2,,1847,1847,20.1563,left,1
19.4194,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0004,-0.1821,359.9788,800.0000,580.9114,299.1310,1.0000,590,285,1,2,,1847,1847,20.0886,left,1
19.4395,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0003,-0.1820,359.9818,800.0000,580.8222,299.2141,1.0000,582,301,1,1,,1847,1847,20.1382,left,1
19.4597,0.0202,run,64.0000,-64.0000,0.1818,-0.0000,0.0002,-0.1820,359.9844,800.0000,580.7581,299.2730,1.0000,582,301,1,1,,1847,1847,20.1656,left,1
19.4798,0.0201,run,64.0000,-64.0000,0.1818,-0.0000,0.0001,-0.1819,359.9867,800.0000,580.7122,299.3145,1.0000,582,301,1,1,,1847,1847,20.0842,left,1
19.4998,0.0200,run,63.0000,-63.0000,0.1789,-0.0000,-0.0133,-0.1656,359.9886,800.0000,568.0977,311.9251,1.0000,582,301,1,1,,1847,1847,20.0145,left,1
19.5199,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,-0.0095,-0.1694,359.9902,800.0000,571.0553,308.9643,1.0000,582,301,1,1,,1847,1847,20.1365,left,1
19.5400,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,-0.0068,-0.1721,359.9916,800.0000,573.1605,306.8563,1.0000,582,301,1,1,,1847,1847,20.0968,left,1
19.5602,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,-0.0048,-0.1741,359.9928,800.0000,574.6646,305.3497,1.0000,582,301,1,1,,1847,1847,20.1470,left,1
19.5802,0.0200,run,63.0000,-63.0000,0.1789,-0.0000,-0.0034,-0.1755,359.9939,800.0000,575.7325,304.2798,1.0000,582,301,1,1,,1847,1847,20.0396,left,1
19.6002,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,-0.0025,-0.1765,359.9947,800.0000,576.4953,303.5152,1.0000,582,301,1,1,,1847,1847,20.0629,left,1
19.6205,0.0203,run,64.0000,-64.0000,0.1818,-0.0000,0.0116,-0.1934,359.9955,800.0000,589.5890,290.4200,1.0000,582,301,1,1,,1847,1847,20.2567,left,1
19.6470,0.0265,run,64.0000,-64.0000,0.1818,-0.0000,0.0076,-0.1894,359.9963,800.0000,586.4745,293.5329,1.0000,577,295,1,1,,823,1847,26.4741,left,1
19.6669,0.0200,run,64.0000,-64.0000,0.1818,-0.0000,0.0054,-0.1872,359.9968,800.0000,584.7919,295.2144,1.0000,577,295,1,1,,823,1847,20.0311,left,1
19.6873,0.0202,run,65.0000,-65.0000,0.1846,-0.0000,0.0173,-0.2019,359.9973,800.0000,596.1332,283.8722,1.0000,577,295,1,1,,823,1847,20.2215,left,1
19.7071,0.0200,run,65.0000,-65.0000,0.1846,-0.0000,0.0123,-0.1969,359.9977,800.0000,592.3267,287.6780,1.0000,577,295,1,1,,823,1847,19.9534,left,1
19.7275,0.0203,run,66.0000,-66.0000,0.1874,-0.0000,0.0221,-0.2096,359.9980,800.0000,602.1173,277.8866,1.0000,577,295,1,1,,823,1847,20.2763,left,1
19.7476,0.0201,run,66.0000,-66.0000,0.1874,-0.0000,0.0158,-0.2032,359.9983,800.0000,597.2098,282.7936,1.0000,577,295,1,1,,823,1847,20.0714,left,1
19.7677,0.0201,run,67.0000,-67.0000,0.1903,-0.0000,0.0247,-0.2150,359.9985,800.0000,606.2719,273.7310,1.0000,577,295,1,1,,823,1847,20.1045,left,1
19.7877,0.0201,run,67.0000,-67.0000,0.1903,-0.0000,0.0176,-0.2079,359.9988,800.0000,600.8047,279.1978,1.0000,577,295,1,1,,823,1847,20.0651,left,1
19.8077,0.0200,run,67.0000,-67.0000,0.1903,-0.0000,0.0126,-0.2029,359.9989,800.0000,596.9058,283.0964,1.0000,577,295,1,1,,823,1847,20.0460,left,1
19.8279,0.0201,run,68.0000,-68.0000,0.1931,-0.0000,0.0224,-0.2155,359.9991,800.0000,606.6817,273.3202,1.0000,577,295,1,1,,823,1847,20.1180,left,1
19.8554,0.0275,run,68.0000,-68.0000,0.1931,-0.0000,0.0144,-0.2075,359.9993,800.0000,600.5370,279.4645,1.0000,608,271,1,1,,1847,1847,27.5309,left,1
19.8753,0.0200,run,69.0000,-69.0000,0.1960,-0.0000,0.0238,-0.2197,359.9994,800.0000,609.9451,270.0561,1.0000,608,271,1,1,,1847,1847,19.9505,left,1
19.8956,0.0202,run,69.0000,-69.0000,0.1960,-0.0000,0.0169,-0.2129,359.9995,800.0000,604.6548,275.3463,1.0000,608,271,1,2,,1847,1847,20.2220,left,1
19.9157,0.0201,run,69.0000,-69.0000,0.1960,-0.0000,0.0121,-0.2080,359.9995,800.0000,600.9079,279.0930,1.0000,608,271,1,2,,1847,1847,20.0711,left,1
19.9357,0.0201,run,69.0000,-69.0000,0.1960,-0.0000,0.0086,-0.2046,359.9996,800.0000,598.2329,281.7679,1.0000,608,271,1,2,,1847,1847,20.0862,left,1
19.9560,0.0202,run,70.0000,-70.0000,0.1988,-0.0000,0.0195,-0.2183,359.9997,800.0000,608.8749,271.1257,1.0000,608,271,1,2,,1847,1847,20.1806,left,1
19.9759,0.0200,run,70.0000,-70.0000,0.1988,-0.0000,0.0139,-0.2127,359.9997,800.0000,604.5545,275.4461,1.0000,608,271,1,2,,1847,1847,20.0319,left,1
19.9959,0.0200,run,70.0000,-70.0000,0.1988,-0.0000,0.0100,-0.2088,359.9997,800.0000,601.4707,278.5298,1.0000,608,271,1,2,,1847,1847,20.0243,left,1
20.0161,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0071,-0.2059,359.9998,800.0000,599.2622,280.7382,1.0000,608,271,1,2,,1847,1847,20.1078,left,1
20.0363,0.0202,run,70.0000,-70.0000,0.1988,-0.0000,0.0051,-0.2039,359.9998,800.0000,597.6811,282.3192,1.0000,608,271,1,2,,1847,1847,20.2148,left,1
20.0563,0.0200,run,70.0000,-70.0000,0.1988,-0.0000,0.0036,-0.2024,359.9998,800.0000,596.5644,283.4359,1.0000,606,279,1,2,,1847,1847,19.9844,left,1
20.0765,0.0202,run,70.0000,-70.0000,0.1988,-0.0000,0.0026,-0.2014,359.9999,800.0000,595.7595,284.2407,1.0000,606,279,1,2,,1847,1847,20.2336,left,1
20.0967,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0018,-0.2006,359.9999,800.0000,595.1894,284.8108,1.0000,606,279,1,2,,1847,1847,20.0883,left,1
20.1168,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0013,-0.2001,359.9999,800.0000,594.7822,285.2180,1.0000,606,279,1,2,,1847,1847,20.1270,left,1
20.1368,0.0200,run,70.0000,-70.0000,0.1988,-0.0000,0.0009,-0.1997,359.9999,800.0000,594.4926,285.5075,1.0000,606,279,1,2,,1847,1847,20.0475,left,1
20.1568,0.0200,run,70.0000,-70.0000,0.1988,-0.0000,0.0007,-0.1995,359.9999,800.0000,594.2859,285.7142,1.0000,606,279,1,2,,1847,1847,20.0477,left,1
20.1773,0.0204,run,70.0000,-70.0000,0.1988,-0.0000,0.0005,-0.1993,359.9999,800.0000,594.1364,285.8637,1.0000,606,279,1,2,,1847,1847,20.4329,left,1
20.1970,0.0198,run,70.0000,-70.0000,0.1988,-0.0000,0.0003,-0.1991,359.9999,800.0000,594.0328,285.9674,1.0000,606,279,1,2,,1847,1847,19.7527,left,1
20.2171,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0002,-0.1990,360.0000,800.0000,593.9576,286.0425,1.0000,606,279,1,2,,1847,1847,20.0864,left,1
20.2372,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0002,-0.1990,360.0000,800.0000,593.9039,286.0962,1.0000,606,279,1,2,,1847,1847,20.1012,left,1
20.2573,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0001,-0.1989,360.0000,800.0000,593.8656,286.1345,1.0000,602,285,1,2,,1847,1847,20.1447,left,1
20.2805,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0001,-0.1989,360.0000,800.0000,593.8383,286.1618,1.0000,602,285,1,2,,1847,1847,20.1357,left,1
20.2976,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0001,-0.1989,360.0000,800.0000,593.8188,286.1812,1.0000,602,285,1,2,,1847,1847,20.0799,left,1
20.3177,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0000,-0.1988,360.0000,800.0000,593.8049,286.1951,1.0000,602,285,1,2,,1847,1847,20.1247,left,1
20.3379,0.0202,run,70.0000,-70.0000,0.1988,-0.0000,0.0000,-0.1988,360.0000,800.0000,593.7950,286.2050,1.0000,602,285,1,2,,1847,1847,20.1708,left,1
20.3579,0.0200,run,70.0000,-70.0000,0.1988,-0.0000,0.0000,-0.1988,360.0000,800.0000,593.7880,286.2121,1.0000,602,285,1,2,,1847,1847,20.0222,left,1
20.3780,0.0201,run,70.0000,-70.0000,0.1988,-0.0000,0.0000,-0.1988,360.0000,800.0000,593.7829,286.2171,1.0000,602,285,1,2,,1847,1847,20.0970,left,1
20.3983,0.0202,run,69.0000,-69.0000,0.1960,-0.0000,-0.0134,-0.1826,360.0000,800.0000,581.2307,298.7693,1.0000,602,285,1,2,,1847,1847,20.2369,left,1
20.4183,0.0200,run,69.0000,-69.0000,0.1960,-0.0000,-0.0095,-0.1864,360.0000,800.0000,584.1900,295.8100,1.0000,602,285,1,2,,1847,1847,20.0395,left,1
20.4383,0.0200,run,69.0000,-69.0000,0.1960,-0.0000,-0.0068,-0.1891,360.0000,800.0000,586.3014,293.6986,1.0000,602,285,1,2,,1847,1847,20.0232,left,1
20.4649,0.0266,run,69.0000,-69.0000,0.1960,-0.0000,-0.0044,-0.1915,360.0000,800.0000,588.1337,291.8664,1.0000,587,293,1,2,,1847,1847,26.6314,left,1
20.4850,0.0201,run,69.0000,-69.0000,0.1960,-0.0000,-0.0032,-0.1928,360.0000,800.0000,589.1214,290.8787,1.0000,587,293,1,2,,1847,1847,20.1380,left,1
20.5051,0.0201,run,69.0000,-69.0000,0.1960,-0.0000,-0.0023,-0.1937,360.0000,800.0000,589.8246,290.1754,1.0000,587,293,1,2,,1847,1847,20.1032,left,1
20.5252,0.0201,run,68.0000,-68.0000,0.1931,-0.0000,-0.0150,-0.1781,360.0000,800.0000,577.7531,302.2469,1.0000,587,293,1,2,,1847,1847,20.0746,left,1
20.5453,0.0201,run,68.0000,-68.0000,0.1931,-0.0000,-0.0107,-0.1824,360.0000,800.0000,581.0851,298.9149,1.0000,587,293,1,2,,1847,1847,20.0921,left,1
20.5653,0.0200,run,68.0000,-68.0000,0.1931,-0.0000,-0.0077,-0.1855,360.0000,800.0000,583.4573,296.5428,1.0000,587,293,1,2,,1847,1847,20.0360,left,1
20.5855,0.0202,run,68.0000,-68.0000,0.1931,-0.0000,-0.0055,-0.1877,360.0000,800.0000,585.1596,294.8404,1.0000,587,293,1,2,,1847,1847,20.1821,left,1
20.6055,0.0200,run,67.0000,-67.0000,0.1903,-0.0000,-0.0173,-0.1730,360.0000,800.0000,573.7877,306.2124,1.0000,587,293,1,2,,1847,1847,20.0352,left,1
20.6256,0.0201,run,67.0000,-67.0000,0.1903,-0.0000,-0.0124,-0.1779,360.0000,800.0000,577.6275,302.3725,1.0000,587,293,1,2,,1847,1847,20.0984,left,1
20.6457,0.0200,run,67.0000,-67.0000,0.1903,-0.0000,-0.0088,-0.1815,360.0000,800.0000,580.3607,299.6393,1.0000,587,293,1,2,,1847,1847,20.0390,left,1
20.6719,0.0261,run,66.0000,-66.0000,0.1874,-0.0000,-0.0182,-0.1693,360.0000,800.0000,570.9403,309.0597,1.0000,581,301,1,2,,1847,1847,26.0552,left,1
20.6918,0.0201,run,66.0000,-66.0000,0.1874,-0.0000,-0.0130,-0.1745,360.0000,800.0000,574.9658,305.0342,1.0000,581,301,1,2,,1847,1847,20.0922,left,1
20.7119,0.0201,run,66.0000,-66.0000,0.1874,-0.0000,-0.0092,-0.1782,360.0000,800.0000,577.8418,302.1582,1.0000,581,301,1,2,,1847,1847,20.1347,left,1
20.7321,0.0202,run,65.0000,-65.0000,0.1846,-0.0000,-0.0200,-0.1646,360.0000,800.0000,567.3340,312.6660,1.0000,581,301,1,2,,1847,1847,20.1601,left,1
20.7522,0.0201,run,65.0000,-65.0000,0.1846,-0.0000,-0.0143,-0.1703,360.0000,800.0000,571.7642,308.2358,1.0000,581,301,1,2,,1847,1847,20.0962,left,1
20.7725,0.0202,run,65.0000,-65.0000,0.1846,-0.0000,-0.0101,-0.1745,360.0000,800.0000,574.9372,305.0628,1.0000,581,301,1,2,,1847,1847,20.2113,left,1
20.7924,0.0200,run,64.0000,-64.0000,0.1818,-0.0000,-0.0207,-0.1611,360.0000,800.0000,564.5932,315.4068,1.0000,581,301,1,2,,1847,1847,19.9864,left,1
20.8124,0.0200,run,64.0000,-64.0000,0.1818,-0.0000,-0.0148,-0.1670,360.0000,800.0000,569.1683,310.8317,1.0000,581,301,1,2,,1847,1847,20.0280,left,1
20.8325,0.0201,run,63.0000,-63.0000,0.1789,-0.0000,-0.0239,-0.1550,360.0000,800.0000,559.8769,320.1231,1.0000,581,301,1,2,,1847,1847,20.1092,left,1
20.8528,0.0203,run,63.0000,-63.0000,0.1789,-0.0000,-0.0170,-0.1619,360.0000,800.0000,565.2197,314.7803,1.0000,581,301,1,2,,1847,1847,20.2783,left,1
20.8798,0.0269,run,63.0000,-63.0000,0.1789,-0.0000,-0.0111,-0.1678,360.0000,800.0000,569.8301,310.1699,1.0000,563,312,1,2,,1847,1847,26.9198,left,1
20.8999,0.0201,run,62.0000,-62.0000,0.1761,-0.0000,-0.0213,-0.1548,360.0000,800.0000,559.7149,320.2851,1.0000,563,312,1,2,,1847,1847,20.0924,left,1
20.9200,0.0201,run,62.0000,-62.0000,0.1761,-0.0000,-0.0152,-0.1609,360.0000,800.0000,564.4445,315.5555,1.0000,563,312,1,2,,1847,1847,20.1224,left,1
20.9403,0.0203,run,61.0000,-61.0000,0.1732,-0.0000,-0.0242,-0.1490,360.0000,800.0000,555.2885,324.7115,1.0000,563,312,1,2,,1847,1847,20.2613,left,1
20.9602,0.0199,run,61.0000,-61.0000,0.1732,-0.0000,-0.0173,-0.1559,360.0000,800.0000,560.6213,319.3787,1.0000,563,312,1,2,,1847,1847,19.9306,left,1
20.9802,0.0201,run,60.0000,-60.0000,0.1704,-0.0000,-0.0258,-0.1446,360.0000,800.0000,551.8795,328.1205,1.0000,563,312,1,2,,1847,1847,20.0681,left,1
21.0003,0.0201,run,60.0000,-60.0000,0.1704,-0.0000,-0.0184,-0.1520,360.0000,800.0000,557.5881,322.4119,1.0000,563,312,1,2,,1847,1847,20.0794,left,1
21.0204,0.0201,run,60.0000,-60.0000,0.1704,-0.0000,-0.0131,-0.1573,360.0000,800.0000,561.6588,318.3412,1.0000,563,312,1,2,,1847,1847,20.0637,left,1
21.0406,0.0202,run,59.0000,-59.0000,0.1676,-0.0000,-0.0227,-0.1448,360.0000,800.0000,552.0321,327.9679,1.0000,563,312,1,2,,1847,1847,20.2331,left,1
21.0606,0.0200,run,59.0000,-59.0000,0.1676,-0.0000,-0.0162,-0.1513,360.0000,800.0000,557.0586,322.9414,1.0000,563,312,1,2,,1847,1847,20.0293,left,1
21.0874,0.0267,run,58.0000,-58.0000,0.1647,-0.0000,-0.0228,-0.1419,360.0000,800.0000,549.7509,330.2491,1.0000,560,322,1,2,,1847,1847,26.7022,left,1
21.1075,0.0200,run,58.0000,-58.0000,0.1647,-0.0000,-0.0163,-0.1484,360.0000,800.0000,554.7968,325.2032,1.0000,560,322,1,2,,1847,1847,20.0030,left,1
21.1275,0.0202,run,58.0000,-58.0000,0.1647,-0.0000,-0.0116,-0.1531,360.0000,800.0000,558.4203,321.5797,1.0000,560,322,1,2,,1847,1847,20.1538,left,1
21.1476,0.0200,run,57.0000,-57.0000,0.1619,-0.0000,-0.0217,-0.1402,360.0000,800.0000,548.4170,331.5830,1.0000,560,322,1,2,,1847,1847,20.0496,left,1
21.1676,0.0200,run,57.0000,-57.0000,0.1619,-0.0000,-0.0155,-0.1464,360.0000,800.0000,553.2243,326.7757,1.0000,560,322,1,2,,1847,1847,20.0491,left,1
21.1877,0.0201,run,56.0000,-56.0000,0.1590,-0.0000,-0.0245,-0.1346,360.0000,800.0000,544.1018,335.8982,1.0000,560,322,1,2,,1847,1847,20.1324,left,1
21.2078,0.0201,run,56.0000,-56.0000,0.1590,-0.0000,-0.0174,-0.1416,360.0000,800.0000,549.5202,330.4798,1.0000,560,322,1,2,,1847,1847,20.0741,left,1
21.2279,0.0201,run,56.0000,-56.0000,0.1590,-0.0000,-0.0124,-0.1466,359.4063,800.0000,553.9831,327.2044,1.0000,560,322,1,2,,1847,1847,20.0955,left,1
21.2479,0.0201,run,55.0000,-55.0000,0.1562,-0.0000,-0.0223,-0.1339,359.4913,800.0000,544.0813,336.9361,1.0000,560,322,1,2,,1847,1847,20.0661,left,1
21.2681,0.0201,run,54.0000,-54.0000,0.1534,-0.0000,-0.0293,-0.1241,359.5643,800.0000,536.3876,344.4838,1.0000,560,322,1,2,,1847,1847,20.1087,left,1
21.2950,0.0270,run,54.0000,-54.0000,0.1534,-0.0000,-0.0190,-0.1343,358.6147,800.0000,545.2787,337.4919,1.0000,539,345,1,2,,1847,1847,26.9577,left,1
21.3151,0.0200,run,53.0000,-53.0000,0.1505,-0.0000,-0.0270,-0.1235,358.8130,800.0000,536.7186,345.6554,1.0000,539,345,1,2,,1847,1847,20.0450,left,1
21.3352,0.0201,run,52.0000,-52.0000,0.1477,-0.0000,-0.0327,-0.1150,358.9835,800.0000,529.9818,352.0512,1.0000,539,345,1,2,,1847,1847,20.1315,left,1
21.3554,0.0202,run,52.0000,-52.0000,0.1477,-0.0000,-0.0233,-0.1244,357.5635,800.0000,538.6704,346.2027,1.0000,539,345,1,2,,1847,1847,20.1954,left,1
21.3757,0.0203,run,51.0000,-51.0000,0.1448,-0.0000,-0.0299,-0.1149,357.0138,800.0000,531.8683,354.1040,1.0000,539,345,1,2,,1847,1847,20.2730,left,1
21.3956,0.0199,run,51.0000,-51.0000,0.1448,-0.0000,-0.0214,-0.1234,354.6208,800.0000,540.8468,349.9116,1.0000,539,345,1,2,,1847,1847,19.8776,left,1
21.4157,0.0201,run,50.0000,-50.0000,0.1420,-0.0000,-0.0287,-0.1133,353.3543,800.0000,534.2884,359.0031,1.0000,539,345,1,2,,1847,1847,20.0813,left,1
21.4358,0.0201,run,50.0000,-50.0000,0.1420,-0.0000,-0.0205,-0.1215,350.3851,800.0000,543.6209,355.6089,1.0000,539,345,1,2,,1847,1847,20.0991,left,1
21.4558,0.0200,run,49.0000,-49.0000,0.1392,-0.0000,-0.0280,-0.1111,348.7167,800.0000,537.2420,365.3246,1.0000,539,345,1,2,,1847,1847,20.0434,left,1
21.4759,0.0201,run,48.0000,-48.0000,0.1363,-0.0000,-0.0334,-0.1029,347.6531,800.0000,531.9526,372.7413,1.0000,539,345,1,2,,1847,1847,20.0980,left,1
21.5022,0.0264,run,48.0000,-48.0000,0.1363,-0.0000,-0.0219,-0.1145,343.1906,800.0000,545.3389,368.2799,1.0000,534,374,1,2,,1847,1847,26.3815,left,1
21.5240,0.0217,run,47.0000,-47.0000,0.1335,-0.0000,-0.0284,-0.1051,340.7558,800.0000,540.5456,377.9428,1.0000,534,374,1,2,,1847,1847,21.6690,left,1
21.5439,0.0200,run,46.0000,-46.0000,0.1306,-0.0000,-0.0337,-0.0969,339.1932,800.0000,535.7788,385.8348,1.0000,534,374,1,2,,1847,1847,19.9581,left,1
21.5640,0.0201,run,46.0000,-46.0000,0.1306,-0.0000,-0.0241,-0.1066,335.6419,800.0000,546.7961,381.9201,1.0000,534,374,1,2,,1847,1847,20.0579,left,1
