# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
2.1934,0.0201,run,-1.0000,1.0000,-0.0061,-0.0000,0.0001,0.0061,6.6893,800.0000,788.6226,797.9987,1.0000,787,796,1,1,,1847,1847,20.1422,left,1,24.3147
2.2134,0.0201,run,-1.0000,1.0000,-0.0061,-0.0000,0.0000,0.0061,6.5923,800.0000,788.7023,798.1132,1.0000,787,796,1,1,,1847,1847,20.0504,left,1,24.3474
2.2334,0.0200,run,-1.0000,1.0000,-0.0061,-0.0000,0.0000,0.0061,6.5087,800.0000,788.7719,798.2107,1.0000,787,796,1,1,,1847,1847,20.0231,left,1,24.3785
2.2539,0.0202,run,-1.0000,1.0000,-0.0061,-0.0000,0.0000,0.0061,6.4362,800.0000,788.8330,798.2947,1.0000,787,796,1,1,,1847,1847,20.2199,left,1,24.4084
2.2736,0.0200,run,-1.0000,1.0000,-0.0061,-0.0000,0.0000,0.0061,6.3743,800.0000,788.8853,798.3660,1.0000,787,796,1,1,,1847,1847,20.0347,left,1,24.4366
2.2937,0.0201,run,-1.0000,1.0000,-0.0061,-0.0000,0.0000,0.0061,6.3212,800.0000,788.9304,798.4273,1.0000,787,796,1,1,,1847,1847,20.0505,left,1,24.4635
2.3137,0.0201,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0061,6.2754,800.0000,788.9691,798.4801,1.0000,787,796,1,1,,1847,1847,20.0902,left,1,24.4892
2.3338,0.0201,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.2362,800.0000,789.0021,798.5256,1.0000,787,796,1,1,,1847,1847,20.0591,left,1,24.5136
2.3541,0.0203,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.2022,800.0000,789.0304,798.5652,1.0000,787,796,1,1,,1847,1847,20.2629,left,1,24.5370
2.3771,0.0230,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.1698,800.0000,789.0571,798.6032,1.0000,786,800,1,1,,1847,1847,22.9649,left,1,24.5622
2.3972,0.0201,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.1455,800.0000,789.0768,798.6321,1.0000,786,800,1,1,,1847,1847,20.0985,left,1,24.5831
2.4172,0.0201,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.1247,800.0000,789.0934,798.6572,1.0000,786,800,1,1,,1847,1847,20.0891,left,1,24.6030
2.4373,0.0201,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.1069,800.0000,789.1072,798.6789,1.0000,786,800,1,1,,1847,1847,20.0521,left,1,24.6220
2.4573,0.0201,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0916,800.0000,789.1188,798.6979,1.0000,786,800,1,1,,1847,1847,20.0802,left,1,24.6401
2.4777,0.0203,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0784,800.0000,789.1285,798.7147,1.0000,786,800,1,1,,1847,1847,20.2587,left,1,24.6574
2.4977,0.0200,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0672,800.0000,789.1365,798.7291,1.0000,786,800,1,1,,1847,1847,20.0351,left,1,24.6738
2.5181,0.0201,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0575,800.0000,789.1430,798.7419,1.0000,786,800,1,1,,1847,1847,20.1449,left,1,24.6894
2.5379,0.0200,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0493,800.0000,789.1483,798.7530,1.0000,786,800,1,1,,1847,1847,20.0158,left,1,24.7042
2.5579,0.0201,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0423,800.0000,789.1526,798.7629,1.0000,786,800,1,1,,1847,1847,20.1093,left,1,24.7184
2.5815,0.0236,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0353,800.0000,789.1565,798.7729,1.0000,793,798,1,1,,1847,1847,23.6209,left,1,24.7341
2.6019,0.0203,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0302,800.0000,789.1590,798.7805,1.0000,793,798,1,1,,1847,1847,20.2661,left,1,24.7469
2.6219,0.0201,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0259,800.0000,789.1610,798.7873,1.0000,793,798,1,1,,1847,1847,20.1309,left,1,24.7590
2.6420,0.0200,run,-1.0000,1.0000,-0.0062,-0.0000,0.0000,0.0062,6.0222,800.0000,789.1625,798.7932,1.0000,793,798,1,1,,1847,1847,20.0435,left,1,24.7705
